bbox_label,category,latitude,longitude,tags
35.0_-81.0,crossing,35.2551934,-80.6929841,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2541012,-80.6928468,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2540024,-80.6929026,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2551059,-80.6930512,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2551807,-80.6931417,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2552627,-80.6930804,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2562247,-80.6933825,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2534953,-80.6910089,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2535577,-80.6909522,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2521178,-80.6901642,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2520591,-80.6909544,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2521295,-80.6908527,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2520718,-80.6907707,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537850,-80.6924204,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537073,-80.6923791,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537524,-80.6922739,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2534677,-80.6937381,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2535469,-80.6936167,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2534602,-80.6936322,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2527944,-80.6929593,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2554981,-80.6949103,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2554873,-80.6950239,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2553890,-80.6949112,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2553719,-80.6950283,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2558256,-80.6945951,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2548916,-80.7057807,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2549402,-80.7059196,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2549922,-80.7056907,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2547053,-80.7072798,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2560347,-80.7023166,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2551404,-80.7023354,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2553635,-80.7043626,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2553069,-80.7045431,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2552738,-80.7044312,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2558436,-80.7030790,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2557718,-80.7032535,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2557477,-80.7031304,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2493438,-80.7148103,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2506821,-80.7149679,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2509654,-80.7148748,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2518517,-80.7146995,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2526022,-80.7153974,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2526624,-80.7155126,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2516839,-80.7183225,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2452853,-80.7131461,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2483763,-80.7146961,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2503102,-80.7281484,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2504992,-80.7275768,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2505509,-80.7275794,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2493821,-80.7287943,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2494448,-80.7281453,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2493063,-80.7277381,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2483310,-80.7251038,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2502261,-80.7262405,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2492679,-80.7264080,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2479800,-80.7260255,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2279657,-80.8236085,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2266068,-80.8259746,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2247492,-80.8263323,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2242641,-80.8316309,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2238632,-80.8323745,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2243860,-80.8317802,"{'crossing': 'uncontrolled', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2587128,-80.6845144,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2574991,-80.6835517,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2583237,-80.6823038,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2586133,-80.6860197,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2577851,-80.6876674,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2575131,-80.6875560,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2576347,-80.6876056,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2575965,-80.6875132,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2562713,-80.6856394,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2553685,-80.6855684,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2530217,-80.6834090,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2513218,-80.6803650,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2564704,-80.6766105,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2575457,-80.6795934,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2574810,-80.6796907,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2576049,-80.6796946,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2575411,-80.6797859,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2579562,-80.6797021,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2575640,-80.6812809,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2573158,-80.6826109,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2574255,-80.6845430,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2575377,-80.6845445,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2574839,-80.6844663,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2574803,-80.6846306,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2557253,-80.6828787,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2565148,-80.6827798,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2546889,-80.6829126,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2546416,-80.6830096,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2547724,-80.6829640,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2547190,-80.6830611,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2540630,-80.6832037,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2539165,-80.6841269,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2529866,-80.6836231,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2541374,-80.6800447,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2567947,-80.6815408,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2566195,-80.6806580,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2543582,-80.6810591,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2544757,-80.6819414,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2544273,-80.6820369,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2545650,-80.6819900,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2545103,-80.6820881,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537949,-80.6788004,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2538781,-80.6788477,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2538271,-80.6789494,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2535864,-80.6819984,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2533107,-80.6806802,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2530388,-80.6791985,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2536250,-80.6780279,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2513831,-80.6804215,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2540004,-80.6793877,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2552175,-80.6788237,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2565477,-80.6784491,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2566770,-80.6793917,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0611341,-80.8768516,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0816917,-80.8860493,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537175,-80.6889551,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2525543,-80.6883322,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2525307,-80.6884477,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2524710,-80.6883151,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2523410,-80.6880262,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2558158,-80.6892040,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2566360,-80.6893744,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2565073,-80.6893593,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2538521,-80.6880724,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537827,-80.6881417,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537256,-80.6880569,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2537946,-80.6879870,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2580062,-80.6895354,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2578217,-80.6895137,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2577654,-80.6894368,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2760602,-80.7179424,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.3344414,-80.8686326,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2660436,-80.7308679,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2646070,-80.7303629,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2644324,-80.7303975,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2644702,-80.7306682,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2647370,-80.7308200,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2648379,-80.7307540,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2647873,-80.7304502,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2648596,-80.7302128,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2655996,-80.7308530,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2648458,-80.7300469,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2640180,-80.7311028,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2639406,-80.7310975,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2641634,-80.7312170,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2660840,-80.7315199,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2659999,-80.7317684,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2649931,-80.7354372,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2649577,-80.7355360,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2648128,-80.7356447,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2632131,-80.7347897,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2618671,-80.7349518,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2597435,-80.7387113,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2599019,-80.7400589,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2589870,-80.7362339,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2589044,-80.7366487,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2588175,-80.7358655,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2597256,-80.7351312,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2670403,-80.7289698,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2690283,-80.7256764,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2692372,-80.7262548,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2692099,-80.7263541,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2688422,-80.7266173,"{'crossing': 'unmarked', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2689144,-80.7266269,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2762440,-80.7176061,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2771862,-80.7171941,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2765974,-80.7168366,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2765445,-80.7169343,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2779864,-80.7137208,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2779335,-80.7135058,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2781113,-80.7134097,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2773160,-80.7120045,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2773734,-80.7119762,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
